Body,Call,Number,Procedure,Block,Number in block,Title
es_age_1166,2009,2,3,,111,La seguridad en redes. Control de accesos. Técnicas criptográficas. Mecanismos de firma digital. Control de Intrusiones. Cortafuegos.
es_age_1166,2009,2,3,,112,La red Internet y los servicios básicos.
es_age_1166,2009,2,3,,113,"Arquitectura de las redes Intranet y Extranet. Concepto, Estructura y características. Su implantación en las organizaciones. Modelo de capas: Servidores de aplicaciones, servidores de datos, granjas de servidores."
es_age_1166,2009,2,3,,114,"Arquitectura de desarrollo en la WEB (I). Integración de contenido, sonido, imagen y animación. Scripts del cliente."
es_age_1166,2009,2,3,,115,Arquitectura de desarrollo en la WEB (II). Tecnología.NET
es_age_1166,2009,2,3,,116,Arquitectura de desarrollo en la WEB (III). Tecnología JAVA.
es_age_1166,2009,2,3,,117,Sistemas de videoconferencia. Herramientas de trabajo en grupo. Dimensionamiento y calidad de servicio en las comunicaciones y acondicionamiento de salas y equipos.
es_age_1166,2009,2,3,,118,"Acceso remoto a sistemas corporativos: gestión de identidades, single sign-on y teletrabajo."
es_age_1166,2009,2,3,,119,Virtualización de sistemas y de centros de datos. Virtualización de puestos de trabajo. Maquetas de terminales Windows y de servidores Linux.
es_age_1166,2009,2,3,,120,Web 2.0. Herramientas de trabajo colaborativo.
es_age_1166,2010,1,3,,1,"La Constitución española de 1978 (I). Los principios constitucionales. Los derechos fundamentales y sus garantías. La Corona. Cortes Generales. Congreso de los Diputados y Senado. El Gobierno. Los Órganos constitucionales de control del Gobierno: Tribunal de Cuentas, Defensor del Pueblo. La función consultiva: El Consejo de Estado."
es_age_1166,2010,1,3,,2,"La Constitución española de 1978 (II). El Poder Judicial. La justicia en la Constitución. El Consejo General del Poder Judicial. El Ministerio Fiscal. El Tribunal Constitucional. Naturaleza, organización y atribuciones."
es_age_1166,2010,1,3,,3,La Constitución española de 1978 (III). Las Comunidades Autónomas: organización política y administrativa. La Administración Local: regulación constitucional y entidades que la integran.
es_age_1166,2010,1,3,,4,La Constitución española de 1978 (IV). La Administración Pública: Principios constitucionales. La Administración General del Estado. Sus órganos centrales.
es_age_1166,2010,1,3,,5,"La Unión Europea: antecedentes, evolución y objetivos. Los tratados originarios y modificativos. El Derecho comunitario. Fuentes. Relación entre el Derecho comunitario y el ordenamiento jurídico de los Estados miembros. La participación del Estados miembros en el proceso decisorio."
es_age_1166,2010,1,3,,6,"Las Instituciones de la Unión Europea: el Consejo de la Unión Europea, la Comisión, el Parlamento, el Tribunal de Justicia y el Tribunal de Cuentas. El Consejo Europeo. El Banco Central Europeo."
es_age_1166,2010,1,3,,7,Procedimiento administrativo presencial y telemático. Procedimiento administrativo común: principios generales. Sus fases. Implementación de registros de entrada y salida.
es_age_1166,2010,1,4,,8,La revisión de los actos en vía administrativa. Los recursos administrativos. El recurso contencioso-administrativo.
es_age_1166,2010,1,4,,9,La responsabilidad patrimonial de las Administraciones Públicas. Procedimiento de responsabilidad patrimonial. La acción de responsabilidad.
es_age_1166,2010,1,4,,10,Los contratos de las Administraciones Públicas. Principios comunes. La Ley de Contratos del Sector Público. Requisitos necesarios para la celebración de los contratos. Procedimientos de contratación y formas de adjudicación. Tipos de contratos y características generales.
es_age_1166,2010,1,4,,11,Los presupuestos generales del Estado. Estructura del presupuesto: clasificación de los gastos. Las modificaciones presupuestarias. La ejecución del gasto y su control. El control interno: la Intervención General de la Administración del Estado. El control externo: el Tribunal de Cuentas y las Cortes Generales.
es_age_1166,2010,1,4,,12,El modelo económico español en el marco de la economía mundial. El crecimiento sostenible y las políticas medioambientales. Líneas generales de la política económica actual.
es_age_1166,2010,1,4,,13,"El sector primario. El sector industrial. El sector servicios. Los subsectores de comercio, transportes y comunicaciones. El turismo"
es_age_1166,2010,1,4,,14,La estructura social. Tendencias demográficas. Políticas de género. Discapacidad y dependencia. Política contra la violencia de género.
es_age_1166,2010,1,4,,15,El mercado de trabajo: evolución y características actuales. Principales magnitudes. Políticas públicas de empleo.
es_age_1166,2010,1,4,,16,El impacto de las tecnologías de la información y las comunicaciones en la economía y en el mercado de trabajo. Principales magnitudes.
es_age_1166,2010,1,4,,17,La función gerencial en las Administraciones Públicas. Particularidades de la gestión pública.
es_age_1166,2010,1,4,,18,Los procesos de modernización de las Administraciones Públicas. La calidad en los servicios públicos. Las tecnologías de la información y las comunicaciones en los procesos de modernización. Las estrategias ante el cambio hacia la Administración Electrónica.
es_age_1166,2010,1,4,,19,La crisis de la burocracia como sistema de gestión. La adecuación de técnicas del sector privado. El ”management” público. La gobernanza. La ética pública.
es_age_1166,2010,1,4,,20,La gestión del conocimiento y el capital intelectual en las organizaciones.
es_age_1166,2010,2,4,,21,Definición y estructura de los Sistemas de Información.
es_age_1166,2010,2,4,,22,La información en las organizaciones. Las organizaciones basadas en la información. La Administración como caso específico de este tipo de organización.
es_age_1166,2010,2,4,,23,"La comunicación en las organizaciones complejas. Captación, flujo y aprovechamiento de la información. Consecuencias del funcionamiento deficiente de los Sistemas de Información."
es_age_1166,2010,2,4,,24,"Estrategia, objetivos y funciones del directivo de Sistemas y Tecnologías de la Información en la Administración."
es_age_1166,2010,2,4,,25,Herramientas de planificación y control de gestión de la función del directivo de Sistemas y Tecnologías de la Información en la Administración. El cuadro de mando.
es_age_1166,2010,2,4,,26,"Organización y funcionamiento de un Centro de Sistemas de Información. Funciones de: desarrollo, mantenimiento, sistemas, bases de datos, comunicaciones, infocentro y relaciones con usuarios."
es_age_1166,2010,2,4,,27,Dirección de proyectos. Planificación de recursos técnicos y humanos.
es_age_1166,2010,2,4,,28,Dirección y gestión de proyectos de tecnologías de la información.
es_age_1166,2010,2,1,,29,La política de protección de datos de carácter personal. Normativa. La Agencia Española de Protección de Datos.
es_age_1166,2010,2,1,,30,La legislación en materia de sociedad de la información y administración electrónica en España y Europa.
es_age_1166,2010,2,1,,31,"Auditoría Informática I. Concepto y contenidos. Administración, planeamiento, organización, infraestructura técnica y prácticas operativas"
es_age_1166,2010,2,1,,32,"Auditoría Informática II. Protección de activos de información, recuperación de desastres y continuidad del negocio."
es_age_1166,2010,2,1,,33,"Auditoría Informática III. Desarrollo, adquisición, implementación y mantenimiento de sistemas. Evaluación de procesos y gestión de riesgos"
es_age_1166,2010,2,1,,34,La teoría de la decisión multicriterio como modelo de referencia metodológico para la selección de bienes sencillos. El método de ponderación lineal
es_age_1166,2010,2,1,,35,Alternativas básicas de decisión en el campo del equipamiento hardware y software.
es_age_1166,2010,2,1,,36,La protección jurídica de los programas de ordenador.
es_age_1166,2010,2,1,,37,Los medios de comprobación de la legalidad y control del software.
es_age_1166,2010,2,1,,38,La rentabilidad de las inversiones en los proyectos de Tecnologías de la Información.
es_age_1166,2010,2,1,,39,Accesibilidad y usabilidad. W3C.
es_age_1166,2010,2,1,,40,Interoperabilidad y sistemas abiertos. Política comunitaria al respecto.
es_age_1166,2010,2,1,,41,La gestión de la compra pública de tecnologías de la información.
es_age_1166,2010,2,1,,42,Organizaciones internacionales y nacionales de normalización. Pruebas de conformidad y certificación. El establecimiento de servicios de pruebas de conformidad.
es_age_1166,2010,2,1,,43,El acceso electrónico a las Administraciones Públicas. La Ley 11/2007 y su normativa de desarrollo.
es_age_1166,2010,2,1,,44,Instrumentos para la cooperación entre Administraciones Públicas en materia de Administración Electrónica. Infraestructuras y servicios comunes. Plataformas de validación e interconexión de redes.
es_age_1166,2010,2,2,,45,Sistemas de altas prestaciones. Grid Computing.
es_age_1166,2010,2,2,,46,Equipos departamentales y estaciones gráficas de trabajo.
es_age_1166,2010,2,2,,47,"Dispositivos personales de PC, Tablet PC, Pocket PC. La conectividad de los dispositivos personales"
es_age_1166,2010,2,2,,48,Sistemas de almacenamiento para sistemas grandes y departamentales. Dispositivos para tratamiento de información multimedia
es_age_1166,2010,2,2,,49,"Tipos de sistemas de información multiusuario. Sistemas grandes, medios y pequeños. Servidores de datos y de aplicaciones. Virtualización de servidores."
es_age_1166,2010,2,2,,50,El procesamiento cooperativo y la arquitectura cliente-servidor.
es_age_1166,2010,2,2,,51,Arquitectura SOA.
es_age_1166,2010,2,2,,52,"Concepto, evolución y tendencias de los sistemas operativos."
es_age_1166,2010,2,2,,53,El sistema operativo UNIX-LINUX. Conceptos básicos
es_age_1166,2010,2,2,,54,"El Sistema Operativo UNIX-LINUX. Administración. Interfase gráfica-Gnome, KDE etc."
es_age_1166,2010,2,2,,55,Los Sistemas Operativos y el soporte lógico de base I. Sistemas de altas prestaciones.
es_age_1166,2010,2,2,,56,Los Sistemas Operativos y el soporte lógico de base II. Entorno Microsoft.
es_age_1166,2010,2,2,,57,Los sistemas de gestión de bases de datos SGBD. El modelo de referencia de ANSI
es_age_1166,2010,2,2,,58,El modelo relacional. El lenguaje SQL. Normas y estándares para la interoperabilidad entre gestores de bases de datos relacionales.
es_age_1166,2010,2,2,,59,Entorno de desarrollo Microsoft .NET para software con distribución.
es_age_1166,2010,2,2,,60,Entorno de desarrollo JAVA para software con distribución.
es_age_1166,2010,2,2,,61,Software de código abierto I. Software libre. Conceptos base.
es_age_1166,2010,2,2,,62,Software de código abierto II. Software libre. Aplicaciones en entorno ofimático y servidores Web.
es_age_1166,2010,2,2,,63,"Inteligencia artificial: La orientación heurística, inteligencia artificial distribuida, agentes inteligentes"
es_age_1166,2010,2,2,,64,Gestión del conocimiento: Representación del conocimiento. Sistemas expertos. Herramientas.
es_age_1166,2010,2,2,,65,Sistemas CRM (Customer Relationship Management) y ERP (Enterprise Resource Planing).
es_age_1166,2010,2,2,,66,"E-learning: Conceptos, herramientas, sistemas de implantación y normalización"
es_age_1166,2010,2,2,,67,Los sistemas de información geográfica. Conceptos y funcionalidad básicos.
es_age_1166,2010,2,2,,68,Gestión de los datos corporativos. Almacén de datos (Data-Warehouse). Arquitectura OLAP. Minería de datos. Generación de Informes a la Dirección.
es_age_1166,2010,2,2,,69,Lenguajes y herramientas para la utilización de redes globales. HTML y XML.
es_age_1166,2010,2,2,,70,Comercio electrónico. Mecanismos de pago. Gestión del negocio. Factura electrónica. Pasarelas de pago.
es_age_1166,2010,2,2,,71,"Workflow, Groupware y Data-Warehouse"
es_age_1166,2010,2,2,,72,El cifrado. Algoritmos de cifrado simétricos y asimétricos. La función hash. El notariado.
es_age_1166,2010,2,2,,73,Servicios de autenticación: El rol de los certificados digitales. Localización de claves públicas. Servicio de directorio X 500. Marco de autenticación X 509. Otros servicios.
es_age_1166,2010,2,2,,74,Infraestructura de clave pública (PKI): Definición y elementos de una PKI. Prestación de servicios de certificación públicos y privados. Gestión del ciclo de vida de un certificado. Jerarquías de PSC. Protocolos de directorio basados en LDAP. Almacenamiento seguro de claves privadas: ”Smart Cards”. DNI electrónico.
es_age_1166,2010,2,2,,75,Adaptación de aplicaciones y entornos a los requisitos de la normativa de protección de datos según los niveles de seguridad. Herramientas de encriptación y auditoría.
